,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,preserve_original_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance
3919,3735,29,Spar express OMV Budapest,103,1106,Budapest,Kerepesi út,73,,POINT (47.504477 19.150793),Kerepesi út 73.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-bp-kerepesi.html,6717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.504477,19.150793,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3920,3739,29,Spar express OMV Budapest,96,1097,Budapest,Budaörsi utca,112,,POINT (47.465336 19.103918),Budaörsi utca 112.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-budaoersi-ut.html,6717720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,{not_in_water},"{street_is_not_around,street_metaphone_is_not_around}",,2019-09-04 05:29:26.882095+00:00,,,47.465336,19.103918,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3921,3746,29,Spar express OMV Budapest,111,1116,Budapest,Fehérvári út,166,,POINT (47.451272 19.038794),Fehérvári út 166.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-f-vari-ut-omv.html,6717170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.4512110000646,19.0387779,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,6326864752,OSM_object_type.node,1,0,2019-03-09T09:54:13Z,"{'brand:wikipedia': 'en:Spar (retailer)', 'brand:wikidata': 'Q610492', 'operator': 'Spar', 'opening_hours': '24//7', 'shop': 'supermarket', 'name': 'Despar', 'brand': 'Spar'}",,6.89007736
3922,3748,29,Spar express OMV Budapest,112,1117,Budapest,Budafoki út,111-113,,POINT (47.461479 19.052095),Budafoki utca 111-113.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-budafoki-ut.html,6717210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.461479,19.052095,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3923,3750,29,Spar express OMV Budapest,113,1118,Budapest,Budaörsi út,1,,POINT (47.4867593 19.0242397),Budaörsi út 1. (BAH csomópont),/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-bah-csp-omv.html,6717090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.4867593,19.0242397,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3924,3763,29,Spar express OMV Budapest,125,1135,Budapest,Róbert Károly körút,64-66,,POINT (47.5270563 19.075513),Róbert Károly krt. 64-66.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-robert-k.html,6720730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.5270563,19.075513,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3925,3770,29,Spar express OMV Budapest,129,1139,Budapest,Váci út,95,,POINT (47.5390079 19.0699432),Váci út 95.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-vaci-ut-omv.html,6720530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.5364789000454,19.0678825,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,1386366226,OSM_object_type.node,7,0,2018-05-10T05:47:30Z,"{'addr:housenumber': '138/A', 'addr:city': 'Budapest', 'name': 'SPAR', 'addr:street': 'Váci út', 'opening_hours': 'Mo-Fr 06:30-21:00; Sa 06:30-18:00; Su 08:00-14:00', 'shop': 'supermarket', 'addr:postcode': '1138', 'contact:website': 'http://www.spar.hu', 'website': 'http://www.spar.hu'}",,320.95229831
3926,3774,29,Spar express OMV Budapest,132,1143,Budapest,Hungária körút,116,,POINT (47.50853 19.101894),Hungária  körút 116.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-hung-krt-omv.html,6720740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.50853,19.101894,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,256936352,OSM_object_type.way,3,0,2014-09-10T15:12:25Z,"{'name': 'SPAR express', 'shop': 'convenience', 'building': 'commercial', 'wheelchair': 'yes'}","[2625570639, 2625570625, 2625570623, 2625570632, 2625570633, 2625570635, 2625570637, 2625570639]",0.0
3927,3775,29,Spar express OMV Budapest,131,1142,Budapest,Kacsóh Pongrác út,131,,POINT (47.5327743 19.1023526),Kacsóh Pongrác út 131.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-kacsoh-p-omv.html,6720810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.5327743,19.1023526,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3928,3780,29,Spar express OMV Budapest,135,1146,Budapest,Hungária körút,175-177,,POINT (47.517279 19.091501),Hungária krt. 175-177.,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar_express_omvbudapest6717740_671774000539.html,6717740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.517279,19.091501,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
3929,3783,29,Spar express OMV Budapest,138,1149,Budapest,Fogarasi út,56/A,,POINT (47.5047833 19.1205336),Fogarasi út 56/a,/content/aspiag_spar_hu/hu_HU/uzletek/11/spar-exp-fogarasi-ut.html,6720750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"{not_in_water,street_is_around,street_metaphone_is_around}",{},,2019-09-04 05:29:26.882095+00:00,,,47.5047833,19.1205336,29,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'brand:wikipedia': 'hu:Spar', 'brand:wikidata': 'Q610492', 'addr:country': 'HU', 'email': 'vevoszolgalat@spar.hu', 'phone': '+36208237727', 'facebook': 'https://www.facebook.com/sparmagyarorszag', 'youtube': 'https://www.youtube.com/channel/UC9tu8COHiy4WkeTIN1k_Y8A', 'instagram': 'https://www.instagram.com/sparmagyarorszag', 'payment:cash': 'yes'}",https://www.spar.hu,husparexp,spar,False,2000.0,100.0,15.0,,,,,2019-09-09T09:04:22Z,,,
